workload,shape_preset,domain,tag,mode,status,elapsed_wall_s,median_ms,p25_ms,p99_ms
rl_ppo_clipped_loss,decode,rl,loss,eager,ok,0.9889274459565058,0.023360000923275948,0.022463999688625336,0.02454400062561035
rl_ppo_clipped_loss,decode,rl,policy-gradient,eager,ok,0.9889274459565058,0.023360000923275948,0.022463999688625336,0.02454400062561035
rl_ppo_clipped_loss,decode,rl,clipping,eager,ok,0.9889274459565058,0.023360000923275948,0.022463999688625336,0.02454400062561035
rl_ppo_clipped_loss,decode,rl,loss,default,ok,0.8971683820709586,0.005152000114321709,0.004991999827325344,0.005696000065654516
rl_ppo_clipped_loss,decode,rl,policy-gradient,default,ok,0.8971683820709586,0.005152000114321709,0.004991999827325344,0.005696000065654516
rl_ppo_clipped_loss,decode,rl,clipping,default,ok,0.8971683820709586,0.005152000114321709,0.004991999827325344,0.005696000065654516
rl_ppo_clipped_loss,decode,rl,loss,reduce-overhead,ok,1.0121162220602855,0.007872000336647034,0.007712000049650669,0.04401055984199047
rl_ppo_clipped_loss,decode,rl,policy-gradient,reduce-overhead,ok,1.0121162220602855,0.007872000336647034,0.007712000049650669,0.04401055984199047
rl_ppo_clipped_loss,decode,rl,clipping,reduce-overhead,ok,1.0121162220602855,0.007872000336647034,0.007712000049650669,0.04401055984199047
rl_ppo_clipped_loss,decode,rl,loss,max-autotune,ok,1.0470316520659253,0.008576000109314919,0.008320000022649765,0.02491487972438336
rl_ppo_clipped_loss,decode,rl,policy-gradient,max-autotune,ok,1.0470316520659253,0.008576000109314919,0.008320000022649765,0.02491487972438336
rl_ppo_clipped_loss,decode,rl,clipping,max-autotune,ok,1.0470316520659253,0.008576000109314919,0.008320000022649765,0.02491487972438336
rl_ppo_clipped_loss,decode,rl,loss,max-autotune-no-cudagraphs,ok,1.1163329129340127,0.005216000135987997,0.005024000070989132,0.005760000087320805
rl_ppo_clipped_loss,decode,rl,policy-gradient,max-autotune-no-cudagraphs,ok,1.1163329129340127,0.005216000135987997,0.005024000070989132,0.005760000087320805
rl_ppo_clipped_loss,decode,rl,clipping,max-autotune-no-cudagraphs,ok,1.1163329129340127,0.005216000135987997,0.005024000070989132,0.005760000087320805
rl_dpo_loss,decode,rl,loss,eager,ok,0.9703115409938619,0.02486399933695793,0.024351999163627625,0.026240000501275063
rl_dpo_loss,decode,rl,preference-optimization,eager,ok,0.9703115409938619,0.02486399933695793,0.024351999163627625,0.026240000501275063
rl_dpo_loss,decode,rl,loss,default,ok,0.9175463899737224,0.005727999843657017,0.005632000043988228,0.006335999816656113
rl_dpo_loss,decode,rl,preference-optimization,default,ok,0.9175463899737224,0.005727999843657017,0.005632000043988228,0.006335999816656113
rl_dpo_loss,decode,rl,loss,reduce-overhead,ok,0.9723631079541519,0.0081599997356534,0.007935999892652035,0.14449407756328592
rl_dpo_loss,decode,rl,preference-optimization,reduce-overhead,ok,0.9723631079541519,0.0081599997356534,0.007935999892652035,0.14449407756328592
rl_dpo_loss,decode,rl,loss,max-autotune,ok,1.1922469369601458,0.008576000109314919,0.008415999822318554,0.07011520266532835
rl_dpo_loss,decode,rl,preference-optimization,max-autotune,ok,1.1922469369601458,0.008576000109314919,0.008415999822318554,0.07011520266532835
rl_dpo_loss,decode,rl,loss,max-autotune-no-cudagraphs,ok,1.141454842989333,0.0055680000223219395,0.005504000000655651,0.0060800001956522465
rl_dpo_loss,decode,rl,preference-optimization,max-autotune-no-cudagraphs,ok,1.141454842989333,0.0055680000223219395,0.005504000000655651,0.0060800001956522465
rl_grpo_loss,decode,rl,loss,eager,ok,0.9781375939492136,0.04153599962592125,0.04118400067090988,0.04287999868392944
rl_grpo_loss,decode,rl,policy-gradient,eager,ok,0.9781375939492136,0.04153599962592125,0.04118400067090988,0.04287999868392944
rl_grpo_loss,decode,rl,group-normalization,eager,ok,0.9781375939492136,0.04153599962592125,0.04118400067090988,0.04287999868392944
rl_grpo_loss,decode,rl,loss,default,ok,0.8889933410100639,0.008031999692320824,0.007840000092983246,0.036351360604166855
rl_grpo_loss,decode,rl,policy-gradient,default,ok,0.8889933410100639,0.008031999692320824,0.007840000092983246,0.036351360604166855
rl_grpo_loss,decode,rl,group-normalization,default,ok,0.8889933410100639,0.008031999692320824,0.007840000092983246,0.036351360604166855
rl_grpo_loss,decode,rl,loss,reduce-overhead,ok,0.9609121310058981,0.009600000455975533,0.00940799992531538,0.01027199998497963
rl_grpo_loss,decode,rl,policy-gradient,reduce-overhead,ok,0.9609121310058981,0.009600000455975533,0.00940799992531538,0.01027199998497963
rl_grpo_loss,decode,rl,group-normalization,reduce-overhead,ok,0.9609121310058981,0.009600000455975533,0.00940799992531538,0.01027199998497963
rl_grpo_loss,decode,rl,loss,max-autotune,ok,1.115435755928047,0.010623999871313572,0.010432000271975994,0.046721600554883516
rl_grpo_loss,decode,rl,policy-gradient,max-autotune,ok,1.115435755928047,0.010623999871313572,0.010432000271975994,0.046721600554883516
rl_grpo_loss,decode,rl,group-normalization,max-autotune,ok,1.115435755928047,0.010623999871313572,0.010432000271975994,0.046721600554883516
rl_grpo_loss,decode,rl,loss,max-autotune-no-cudagraphs,ok,1.0145806230138987,0.007903999648988247,0.00774399982765317,0.008608000352978706
rl_grpo_loss,decode,rl,policy-gradient,max-autotune-no-cudagraphs,ok,1.0145806230138987,0.007903999648988247,0.00774399982765317,0.008608000352978706
rl_grpo_loss,decode,rl,group-normalization,max-autotune-no-cudagraphs,ok,1.0145806230138987,0.007903999648988247,0.00774399982765317,0.008608000352978706
llm_rmsnorm,prefill,llm,reduction,eager,ok,1.0920804830966517,0.5058240294456482,0.5053120255470276,0.5080959796905518
llm_rmsnorm,prefill,llm,elementwise,eager,ok,1.0920804830966517,0.5058240294456482,0.5053120255470276,0.5080959796905518
llm_rmsnorm,prefill,llm,reduction,default,ok,0.9276649120729417,0.11612799763679504,0.115167997777462,0.11984000355005264
llm_rmsnorm,prefill,llm,elementwise,default,ok,0.9276649120729417,0.11612799763679504,0.115167997777462,0.11984000355005264
llm_rmsnorm,prefill,llm,reduction,reduce-overhead,ok,1.0609557260759175,0.2468159943819046,0.24556800723075867,0.25068798661231995
llm_rmsnorm,prefill,llm,elementwise,reduce-overhead,ok,1.0609557260759175,0.2468159943819046,0.24556800723075867,0.25068798661231995
llm_rmsnorm,prefill,llm,reduction,max-autotune,ok,1.037306476966478,0.22617599368095398,0.22521600127220154,0.22889600694179535
llm_rmsnorm,prefill,llm,elementwise,max-autotune,ok,1.037306476966478,0.22617599368095398,0.22521600127220154,0.22889600694179535
llm_rmsnorm,prefill,llm,reduction,max-autotune-no-cudagraphs,ok,1.0971923620672897,0.0944959968328476,0.09411200135946274,0.09567999839782715
llm_rmsnorm,prefill,llm,elementwise,max-autotune-no-cudagraphs,ok,1.0971923620672897,0.0944959968328476,0.09411200135946274,0.09567999839782715
llm_layernorm,prefill,llm,reduction,eager,ok,1.0202820089180022,0.12566399574279785,0.12537600100040436,0.12687680423259734
llm_layernorm,prefill,llm,elementwise,eager,ok,1.0202820089180022,0.12566399574279785,0.12537600100040436,0.12687680423259734
llm_layernorm,prefill,llm,reduction,default,ok,0.9843751139706001,0.14902399480342865,0.14867199957370758,0.15027199685573578
llm_layernorm,prefill,llm,elementwise,default,ok,0.9843751139706001,0.14902399480342865,0.14867199957370758,0.15027199685573578
llm_layernorm,prefill,llm,reduction,reduce-overhead,ok,1.026570308022201,0.2825919985771179,0.28166401386260986,0.28486400842666626
